key,word,verse,word_num,lemma,root,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
LXX-Judg-005-027-018,κατεκλίθη,27,18,,,,packard:VCI-API3S,VCI-API3S,Verb,Aorist,Passive,Indicative,3,Singular,,,betacode:KATEKLI/QH,KATEKLI/QH
LXX-Judg-005-027-019,ἐκεῖ,27,19,strong:G1563,ἐκεῖ,G1563,packard:D,D,Adverb,,,,,,,,betacode:E)KEI=,E)KEI=
LXX-Judg-005-027-020,ἔπεσεν,27,20,strong:G4098,πίπτω,G4098,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/PESEN,E)/PESEN
LXX-Judg-005-027-021,ἐξοδευθείς,27,21,,,,packard:VC-APPNSM,VC-APPNSM,Verb,Aorist,Passive,Participle,,Singular,Nominative,Masculine,betacode:E)CODEUQEI/S,E)CODEUQEI/S
LXX-Judg-005-027-022,ἀνὰ,27,22,strong:G303,,G303,packard:P,P,Preposition,,,,,,,,betacode:A)NA\,A)NA\
LXX-Judg-005-027-023,μέσον,27,23,strong:G3319,μέσος,G3319,packard:A1-ASN,A1-ASN,Adjective,,,,,Singular,Accusative,Neuter,betacode:ME/SON,ME/SON
LXX-Judg-005-027-024,τῶν,27,24,strong:G3588,ὁ,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Judg-005-027-025,ποδῶν,27,25,strong:G4228,πούς,G4228,packard:N3D-GPM,N3D-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PODW=N,PODW=N
LXX-Judg-005-027-026,αὐτῆς,27,26,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-027-027,συγκάμψας,27,27,,,,packard:VA-AAPNSM,VA-AAPNSM,Verb,Aorist,Active,Participle,,Singular,Nominative,Masculine,betacode:SUGKA/MYAS,SUGKA/MYAS
LXX-Judg-005-027-028,ἔπεσεν,27,28,strong:G4098,πίπτω,G4098,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/PESEN,E)/PESEN
LXX-Judg-005-027-029,ἐκοιμήθη,27,29,strong:G2837,κοιμάω,G2837,packard:VCI-API3S,VCI-API3S,Verb,Aorist,Passive,Indicative,3,Singular,,,betacode:E)KOIMH/QH,E)KOIMH/QH
LXX-Judg-005-027-030,μεταξὺ,27,30,strong:G3342,μεταξύ,G3342,packard:D,D,Adverb,,,,,,,,betacode:METACU\,METACU\
LXX-Judg-005-027-031,ποδῶν,27,31,strong:G4228,πούς,G4228,packard:N3D-GPM,N3D-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PODW=N,PODW=N
LXX-Judg-005-027-032,αὐτῆς,27,32,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-027-033,ἐν,27,33,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-027-034,ᾧ,27,34,strong:G3739,ὅς,G3739,packard:RR-DSM,RR-DSM,Relative Pronoun,,,,,Singular,Dative,Masculine,betacode:W(=|,W(=|
LXX-Judg-005-027-035,ἔκαμψεν,27,35,strong:G2578,κάμπτω,G2578,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/KAMYEN,E)/KAMYEN
LXX-Judg-005-027-036,ἐκεῖ,27,36,strong:G1563,ἐκεῖ,G1563,packard:D,D,Adverb,,,,,,,,betacode:E)KEI=,E)KEI=
LXX-Judg-005-027-037,ἔπεσεν,27,37,strong:G4098,πίπτω,G4098,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/PESEN,E)/PESEN
LXX-Judg-005-027-038,ταλαίπωρος,27,38,strong:G5005,ταλαίπωρος,G5005,packard:A1B-NSM,A1B-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:TALAI/PWROS,TALAI/PWROS
28,28,28,,,,,,,,,,,,,,,,
LXX-Judg-005-028-001,διὰ,28,1,strong:G1223,διά,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Judg-005-028-002,τῆς,28,2,strong:G3588,ὁ,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Judg-005-028-003,θυρίδος,28,3,strong:G2376,θυρίς,G2376,packard:N3D-GSF,N3D-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:QURI/DOS,QURI/DOS
LXX-Judg-005-028-004,παρέκυψεν,28,4,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:PARE/KUYEN,PARE/KUYEN
LXX-Judg-005-028-005,μήτηρ,28,5,strong:G3384,μήτηρ,G3384,packard:N3-NSF,N3-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:MH/THR,MH/THR
LXX-Judg-005-028-006,Σισαρα,28,6,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-028-007,ἐκτὸς,28,7,strong:G1622,ἐκτός,G1622,packard:P,P,Preposition,,,,,,,,betacode:E)KTO\S,E)KTO\S
LXX-Judg-005-028-008,τοῦ,28,8,strong:G3588,ὁ,G3588,packard:RA-GSM,RA-GSM,Article,,,,,Singular,Genitive,Masculine,betacode:TOU=,TOU=
LXX-Judg-005-028-009,τοξικοῦ,28,9,,,,packard:A1-GSM,A1-GSM,Adjective,,,,,Singular,Genitive,Masculine,betacode:TOCIKOU=,TOCIKOU=
LXX-Judg-005-028-010,διότι,28,10,strong:G1360,διότι,G1360,packard:C,C,Conjunction,,,,,,,,betacode:DIO/TI,DIO/TI
LXX-Judg-005-028-011,ᾐσχύνθη,28,11,,,,packard:VCI-API3S,VCI-API3S,Verb,Aorist,Passive,Indicative,3,Singular,,,betacode:H)|SXU/NQH,H)|SXU/NQH
LXX-Judg-005-028-012,ἅρμα,28,12,strong:G716,,G716,packard:N3M-ASN,N3M-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:A(/RMA,A(/RMA
LXX-Judg-005-028-013,αὐτοῦ,28,13,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-028-014,διότι,28,14,strong:G1360,διότι,G1360,packard:C,C,Conjunction,,,,,,,,betacode:DIO/TI,DIO/TI
LXX-Judg-005-028-015,ἐχρόνισαν,28,15,strong:G5549,χρονίζω,G5549,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)XRO/NISAN,E)XRO/NISAN
LXX-Judg-005-028-016,πόδες,28,16,strong:G4228,πούς,G4228,packard:N3D-NPM,N3D-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:PO/DES,PO/DES
LXX-Judg-005-028-017,ἁρμάτων,28,17,strong:G716,,G716,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:A(RMA/TWN,A(RMA/TWN
LXX-Judg-005-028-018,αὐτοῦ,28,18,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-028-019,διὰ,28,19,strong:G1223,διά,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Judg-005-028-020,τῆς,28,20,strong:G3588,ὁ,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Judg-005-028-021,θυρίδος,28,21,strong:G2376,θυρίς,G2376,packard:N3D-GSF,N3D-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:QURI/DOS,QURI/DOS
LXX-Judg-005-028-022,διέκυπτεν,28,22,,,,packard:V1I-IAI3S,V1I-IAI3S,Verb,Imperfect,Active,Indicative,3,Singular,,,betacode:DIE/KUPTEN,DIE/KUPTEN
LXX-Judg-005-028-023,ἡ,28,23,strong:G3588,ὁ,G3588,packard:RA-NSF,RA-NSF,Article,,,,,Singular,Nominative,Feminine,betacode:H(,H(
LXX-Judg-005-028-024,μήτηρ,28,24,strong:G3384,μήτηρ,G3384,packard:N3-NSF,N3-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:MH/THR,MH/THR
LXX-Judg-005-028-025,Σισαρα,28,25,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-028-026,διὰ,28,26,strong:G1223,διά,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Judg-005-028-027,τῆς,28,27,strong:G3588,ὁ,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Judg-005-028-028,δικτυωτῆς,28,28,,,,packard:A1-GSF,A1-GSF,Adjective,,,,,Singular,Genitive,Feminine,betacode:DIKTUWTH=S,DIKTUWTH=S
LXX-Judg-005-028-029,ἐπιβλέπουσα,28,29,,,,packard:V1-PAPNSF,V1-PAPNSF,Verb,Present,Active,Participle,,Singular,Nominative,Feminine,betacode:E)PIBLE/POUSA,E)PIBLE/POUSA
LXX-Judg-005-028-030,ἐπὶ,28,30,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-028-031,τοὺς,28,31,strong:G3588,ὁ,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Judg-005-028-032,μεταστρέφοντας,28,32,,,,packard:V1-PAPAPM,V1-PAPAPM,Verb,Present,Active,Participle,,Plural,Accusative,Masculine,betacode:METASTRE/FONTAS,METASTRE/FONTAS
LXX-Judg-005-028-033,μετὰ,28,33,strong:G3326,μετά,G3326,packard:P,P,Preposition,,,,,,,,betacode:META\,META\
LXX-Judg-005-028-034,Σισαρα,28,34,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-028-035,διὰ,28,35,strong:G1223,διά,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Judg-005-028-036,τί,28,36,strong:G5101,τίς,G5101,packard:RI-ASN,RI-ASN,Interrogative/Indefinite Pronoun,,,,,Singular,Accusative,Neuter,betacode:TI/,TI/
LXX-Judg-005-028-037,ἠσχάτισεν,28,37,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:H)SXA/TISEN,H)SXA/TISEN
LXX-Judg-005-028-038,τὸ,28,38,strong:G3588,ὁ,G3588,packard:RA-NSN,RA-NSN,Article,,,,,Singular,Nominative,Neuter,betacode:TO\,TO\
LXX-Judg-005-028-039,ἅρμα,28,39,strong:G716,,G716,packard:N3M-NSN,N3M-NSN,Noun,,,,,Singular,Nominative,Neuter,betacode:A(/RMA,A(/RMA
LXX-Judg-005-028-040,αὐτοῦ,28,40,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-028-041,παραγενέσθαι,28,41,,,,packard:VB-AMN,VB-AMN,Verb,Aorist,Middle,Infinitive,,,,,betacode:PARAGENE/SQAI,PARAGENE/SQAI
LXX-Judg-005-028-042,διὰ,28,42,strong:G1223,διά,G1223,packard:P,P,Preposition,,,,,,,,betacode:DIA\,DIA\
LXX-Judg-005-028-043,τί,28,43,strong:G5101,τίς,G5101,packard:RI-ASN,RI-ASN,Interrogative/Indefinite Pronoun,,,,,Singular,Accusative,Neuter,betacode:TI/,TI/
LXX-Judg-005-028-044,ἐχρόνισαν,28,44,strong:G5549,χρονίζω,G5549,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)XRO/NISAN,E)XRO/NISAN
LXX-Judg-005-028-045,ἴχνη,28,45,strong:G2487,ἴχνος,G2487,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:I)/XNH,I)/XNH
LXX-Judg-005-028-046,ἁρμάτων,28,46,strong:G716,,G716,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:A(RMA/TWN,A(RMA/TWN
LXX-Judg-005-028-047,αὐτοῦ,28,47,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
29,29,29,,,,,,,,,,,,,,,,
LXX-Judg-005-029-001,αἱ,29,1,strong:G3588,ὁ,G3588,packard:RA-NPF,RA-NPF,Article,,,,,Plural,Nominative,Feminine,betacode:AI(,AI(
LXX-Judg-005-029-002,σοφαὶ,29,2,strong:G4680,σοφός,G4680,packard:A1-NPF,A1-NPF,Adjective,,,,,Plural,Nominative,Feminine,betacode:SOFAI\,SOFAI\
LXX-Judg-005-029-003,ἄρχουσαι,29,3,strong:G757,,G757,packard:V1-PAPNPF,V1-PAPNPF,Verb,Present,Active,Participle,,Plural,Nominative,Feminine,betacode:A)/RXOUSAI,A)/RXOUSAI
LXX-Judg-005-029-004,αὐτῆς,29,4,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-029-005,ἀπεκρίθησαν,29,5,,,,packard:VCI-API3P,VCI-API3P,Verb,Aorist,Passive,Indicative,3,Plural,,,betacode:A)PEKRI/QHSAN,A)PEKRI/QHSAN
LXX-Judg-005-029-006,πρὸς,29,6,strong:G4314,πρός,G4314,packard:P,P,Preposition,,,,,,,,betacode:PRO\S,PRO\S
LXX-Judg-005-029-007,αὐτήν,29,7,strong:G846,,G846,packard:RD-ASF,RD-ASF,Demonstrative Pronoun,,,,,Singular,Accusative,Feminine,betacode:AU)TH/N,AU)TH/N
LXX-Judg-005-029-008,καὶ,29,8,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-029-009,αὐτὴ,29,9,strong:G846,,G846,packard:RD-NSF,RD-NSF,Demonstrative Pronoun,,,,,Singular,Nominative,Feminine,betacode:AU)TH\,AU)TH\
LXX-Judg-005-029-010,ἀπέστρεψεν,29,10,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:A)PE/STREYEN,A)PE/STREYEN
LXX-Judg-005-029-011,λόγους,29,11,strong:G3056,λόγος,G3056,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:LO/GOUS,LO/GOUS
LXX-Judg-005-029-012,αὐτῆς,29,12,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-029-013,ἑαυτῇ,29,13,strong:G1438,ἑαυτοῦ,G1438,packard:RD-DSF,RD-DSF,Demonstrative Pronoun,,,,,Singular,Dative,Feminine,betacode:E(AUTH=|,E(AUTH=|
LXX-Judg-005-029-014,σοφαὶ,29,14,strong:G4680,σοφός,G4680,packard:A1-NPF,A1-NPF,Adjective,,,,,Plural,Nominative,Feminine,betacode:SOFAI\,SOFAI\
LXX-Judg-005-029-015,ἀρχουσῶν,29,15,strong:G757,,G757,packard:V1-PAPGPF,V1-PAPGPF,Verb,Present,Active,Participle,,Plural,Genitive,Feminine,betacode:A)RXOUSW=N,A)RXOUSW=N
LXX-Judg-005-029-016,αὐτῆς,29,16,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-029-017,ἀνταπεκρίναντο,29,17,,,,packard:VAI-AMI3P,VAI-AMI3P,Verb,Aorist,Middle,Indicative,3,Plural,,,betacode:A)NTAPEKRI/NANTO,A)NTAPEKRI/NANTO
LXX-Judg-005-029-018,πρὸς,29,18,strong:G4314,πρός,G4314,packard:P,P,Preposition,,,,,,,,betacode:PRO\S,PRO\S
LXX-Judg-005-029-019,αὐτήν,29,19,strong:G846,,G846,packard:RD-ASF,RD-ASF,Demonstrative Pronoun,,,,,Singular,Accusative,Feminine,betacode:AU)TH/N,AU)TH/N
LXX-Judg-005-029-020,καὶ,29,20,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-029-021,αὐτὴ,29,21,strong:G846,,G846,packard:RD-NSF,RD-NSF,Demonstrative Pronoun,,,,,Singular,Nominative,Feminine,betacode:AU)TH\,AU)TH\
LXX-Judg-005-029-022,ἀπεκρίνατο,29,22,,,,packard:VAI-AMI3S,VAI-AMI3S,Verb,Aorist,Middle,Indicative,3,Singular,,,betacode:A)PEKRI/NATO,A)PEKRI/NATO
LXX-Judg-005-029-023,ἐν,29,23,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-029-024,ῥήμασιν,29,24,strong:G4487,ῥῆμα,G4487,packard:N3M-DPN,N3M-DPN,Noun,,,,,Plural,Dative,Neuter,betacode:R(H/MASIN,R(H/MASIN
LXX-Judg-005-029-025,αὐτῆς,29,25,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
30,30,30,,,,,,,,,,,,,,,,
LXX-Judg-005-030-001,οὐχ,30,1,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)X,OU)X
LXX-Judg-005-030-002,εὑρήσουσιν,30,2,strong:G2147,εὑρίσκω,G2147,packard:VF-FAI3P,VF-FAI3P,Verb,Future,Active,Indicative,3,Plural,,,betacode:EU(RH/SOUSIN,EU(RH/SOUSIN
LXX-Judg-005-030-003,αὐτὸν,30,3,strong:G846,,G846,packard:RD-ASM,RD-ASM,Demonstrative Pronoun,,,,,Singular,Accusative,Masculine,betacode:AU)TO\N,AU)TO\N
LXX-Judg-005-030-004,διαμερίζοντα,30,4,strong:G1266,διαμερίζω,G1266,packard:V1-PAPASM,V1-PAPASM,Verb,Present,Active,Participle,,Singular,Accusative,Masculine,betacode:DIAMERI/ZONTA,DIAMERI/ZONTA
LXX-Judg-005-030-005,σκῦλα,30,5,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-006,οἰκτίρμων,30,6,strong:G3629,οἰκτίρμων,G3629,packard:A3N-NSM,A3N-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:OI)KTI/RMWN,OI)KTI/RMWN
LXX-Judg-005-030-007,οἰκτιρήσει,30,7,strong:G3627,οἰκτείρω,G3627,packard:VF-FAI3S,VF-FAI3S,Verb,Future,Active,Indicative,3,Singular,,,betacode:OI)KTIRH/SEI,OI)KTIRH/SEI
LXX-Judg-005-030-008,εἰς,30,8,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-030-009,κεφαλὴν,30,9,strong:G2776,κεφαλή,G2776,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KEFALH\N,KEFALH\N
LXX-Judg-005-030-010,ἀνδρός,30,10,strong:G435,,G435,packard:N3-GSM,N3-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:A)NDRO/S,A)NDRO/S
LXX-Judg-005-030-011,σκῦλα,30,11,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-012,βαμμάτων,30,12,,,,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:BAMMA/TWN,BAMMA/TWN
LXX-Judg-005-030-013,τῷ,30,13,strong:G3588,ὁ,G3588,packard:RA-DSM,RA-DSM,Article,,,,,Singular,Dative,Masculine,betacode:TW=|,TW=|
LXX-Judg-005-030-014,Σισαρα,30,14,,,,packard:N-DSM,N-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-030-015,σκῦλα,30,15,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-016,βαμμάτων,30,16,,,,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:BAMMA/TWN,BAMMA/TWN
LXX-Judg-005-030-017,ποικιλίας,30,17,,,,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:POIKILI/AS,POIKILI/AS
LXX-Judg-005-030-018,βάμματα,30,18,,,,packard:N3M-APN,N3M-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:BA/MMATA,BA/MMATA
LXX-Judg-005-030-019,ποικιλτῶν,30,19,,,,packard:N1M-GPM,N1M-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:POIKILTW=N,POIKILTW=N
LXX-Judg-005-030-020,αὐτά,30,20,strong:G846,,G846,packard:RD-APN,RD-APN,Demonstrative Pronoun,,,,,Plural,Accusative,Neuter,betacode:AU)TA/,AU)TA/
LXX-Judg-005-030-021,τῷ,30,21,strong:G3588,ὁ,G3588,packard:RA-DSM,RA-DSM,Article,,,,,Singular,Dative,Masculine,betacode:TW=|,TW=|
LXX-Judg-005-030-022,τραχήλῳ,30,22,strong:G5137,τράχηλος,G5137,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:TRAXH/LW|,TRAXH/LW|
LXX-Judg-005-030-023,αὐτοῦ,30,23,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-030-024,σκῦλα,30,24,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-025,οὐχὶ,30,25,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)XI\,OU)XI\
LXX-Judg-005-030-026,εὑρήσουσιν,30,26,strong:G2147,εὑρίσκω,G2147,packard:VF-FAI3P,VF-FAI3P,Verb,Future,Active,Indicative,3,Plural,,,betacode:EU(RH/SOUSIN,EU(RH/SOUSIN
LXX-Judg-005-030-027,αὐτὸν,30,27,strong:G846,,G846,packard:RD-ASM,RD-ASM,Demonstrative Pronoun,,,,,Singular,Accusative,Masculine,betacode:AU)TO\N,AU)TO\N
LXX-Judg-005-030-028,διαμερίζοντα,30,28,strong:G1266,διαμερίζω,G1266,packard:V1-PAPASM,V1-PAPASM,Verb,Present,Active,Participle,,Singular,Accusative,Masculine,betacode:DIAMERI/ZONTA,DIAMERI/ZONTA
LXX-Judg-005-030-029,σκῦλα,30,29,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-030,φιλιάζων,30,30,,,,packard:V1-PAPNSM,V1-PAPNSM,Verb,Present,Active,Participle,,Singular,Nominative,Masculine,betacode:FILIA/ZWN,FILIA/ZWN
LXX-Judg-005-030-031,φίλοις,30,31,strong:G5384,φίλος,G5384,packard:A1-DPM,A1-DPM,Adjective,,,,,Plural,Dative,Masculine,betacode:FI/LOIS,FI/LOIS
LXX-Judg-005-030-032,εἰς,30,32,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-030-033,κεφαλὴν,30,33,strong:G2776,κεφαλή,G2776,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KEFALH\N,KEFALH\N
LXX-Judg-005-030-034,δυνατοῦ,30,34,strong:G1415,δυνατός,G1415,packard:A1-GSM,A1-GSM,Adjective,,,,,Singular,Genitive,Masculine,betacode:DUNATOU=,DUNATOU=
LXX-Judg-005-030-035,σκῦλα,30,35,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-036,βαμμάτων,30,36,,,,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:BAMMA/TWN,BAMMA/TWN
LXX-Judg-005-030-037,Σισαρα,30,37,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-030-038,σκῦλα,30,38,strong:G4661,σκῦλον,G4661,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SKU=LA,SKU=LA
LXX-Judg-005-030-039,βαμμάτων,30,39,,,,packard:N3M-GPN,N3M-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:BAMMA/TWN,BAMMA/TWN
LXX-Judg-005-030-040,ποικιλίας,30,40,,,,packard:N1A-GSF,N1A-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:POIKILI/AS,POIKILI/AS
LXX-Judg-005-030-041,βαφὴ,30,41,,,,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:BAFH\,BAFH\
LXX-Judg-005-030-042,ποικίλων,30,42,strong:G4164,ποικίλος,G4164,packard:A1-GPM,A1-GPM,Adjective,,,,,Plural,Genitive,Masculine,betacode:POIKI/LWN,POIKI/LWN
LXX-Judg-005-030-043,περὶ,30,43,strong:G4012,περί,G4012,packard:P,P,Preposition,,,,,,,,betacode:PERI\,PERI\
LXX-Judg-005-030-044,τράχηλον,30,44,strong:G5137,τράχηλος,G5137,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:TRA/XHLON,TRA/XHLON
LXX-Judg-005-030-045,αὐτοῦ,30,45,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-030-046,σκῦλον,30,46,strong:G4661,σκῦλον,G4661,packard:N2N-ASN,N2N-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:SKU=LON,SKU=LON
31,31,31,,,,,,,,,,,,,,,,
LXX-Judg-005-031-001,οὕτως,31,1,strong:G3779,οὕτω,G3779,packard:D,D,Adverb,,,,,,,,betacode:OU(/TWS,OU(/TWS
LXX-Judg-005-031-002,ἀπόλοιντο,31,2,strong:G622,,G622,packard:VB-AMO3P,VB-AMO3P,Verb,Aorist,Middle,Optative,3,Plural,,,betacode:A)PO/LOINTO,A)PO/LOINTO
LXX-Judg-005-031-003,πάντες,31,3,strong:G3956,πᾶς,G3956,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:PA/NTES,PA/NTES
LXX-Judg-005-031-004,οἱ,31,4,strong:G3588,ὁ,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
